,index,StartTime,TotalTimeSeconds,DistanceMeters,MaximumSpeed,Calories,AverageSpeed,parsed,zoned,hour,Miles,Minutes,Trip_hours,average_mph,maximum_mph,leg_flag,month,day,weekday
230,51,2013-01-03 00:20:26,1928.39,15305.22,12.34,702.0,7.94,2013-01-03 00:20:26+00:00,2013-01-02 16:20:26-08:00,16,9.510246436427355,32.139833333333335,0.5356638888888889,17.754130218025647,27.60386245293102,evening_suburb,1,3,3
231,283,2013-01-08 00:17:29,1840.52,15131.37,11.65,719.0,8.22,2013-01-08 00:17:29+00:00,2013-01-07 16:17:29-08:00,16,9.402220786160788,30.675333333333334,0.5112555555555556,18.390452062557774,26.060372575092895,evening_suburb,1,8,1
232,258,2013-01-09 00:16:02,2006.86,15299.69,11.23,700.0,7.62,2013-01-09 00:16:02+00:00,2013-01-08 16:16:02-08:00,16,9.506810245193682,33.44766666666666,0.5574611111111111,17.053764030723247,25.120856997278388,evening_suburb,1,9,2
233,360,2013-01-10 00:10:07,2190.25,15199.31,10.66,570.0,6.94,2013-01-10 00:10:07+00:00,2013-01-09 16:10:07-08:00,16,9.444436849888774,36.50416666666667,0.6084027777777778,15.52332960146083,23.845800141672985,evening_suburb,1,10,3
234,213,2013-01-16 00:01:18,1960.68,15345.69,23.33,699.0,7.83,2013-01-16 00:01:18+00:00,2013-01-15 16:01:18-08:00,16,9.535393391079573,32.678000000000004,0.5446333333333334,17.507913687030243,52.18785340574397,evening_suburb,1,16,2
235,149,2013-01-17 00:13:06,1911.71,15315.74,11.52,711.0,8.01,2013-01-17 00:13:06+00:00,2013-01-16 16:13:06-08:00,16,9.516783277616911,31.861833333333333,0.5310305555555556,17.92134779826484,25.769570134340785,evening_suburb,1,17,3
236,287,2013-01-23 00:17:08,2071.58,16503.53,11.74,752.0,7.97,2013-01-23 00:17:08+00:00,2013-01-22 16:17:08-08:00,16,10.254843600482186,34.52633333333333,0.5754388888888889,17.82090817720574,26.261697341767434,evening_suburb,1,23,2
237,50,2013-01-26 00:21:15,1987.06,16660.02,11.56,769.0,8.38,2013-01-26 00:21:15+00:00,2013-01-25 16:21:15-08:00,16,10.352082220040515,33.117666666666665,0.5519611111111111,18.755093450698947,25.85904780841836,evening_suburb,1,26,5
238,255,2013-01-30 00:17:37,2168.52,17213.24,12.31,744.0,7.94,2013-01-30 00:17:37+00:00,2013-01-29 16:17:37-08:00,16,10.695838045409921,36.142,0.6023666666666667,17.756357775568457,27.536754197372836,evening_suburb,1,30,2
239,81,2013-01-31 00:17:49,1861.17,15234.42,11.68,728.0,8.19,2013-01-31 00:17:49+00:00,2013-01-30 16:17:49-08:00,16,9.466253246672549,31.0195,0.5169916666666666,18.31026273151898,26.127480830651077,evening_suburb,1,31,3
240,394,2013-02-07 00:17:11,1922.53,15255.81,11.97,712.0,7.94,2013-02-07 00:17:11+00:00,2013-02-06 16:17:11-08:00,16,9.479544409509488,32.04216666666667,0.5340361111111112,17.750755449451585,26.776193967713475,evening_suburb,2,7,3
241,284,2013-02-12 00:22:10,1857.1,15255.66,11.69,736.0,8.21,2013-02-12 00:22:10+00:00,2013-02-11 16:22:10-08:00,16,9.479451203598991,30.951666666666664,0.5158611111111111,18.37597562487554,26.14985024917047,evening_suburb,2,12,1
242,113,2013-02-13 00:15:43,1898.11,15229.1,11.95,722.0,8.02,2013-02-13 00:15:43+00:00,2013-02-12 16:15:43-08:00,16,9.462947543713573,31.635166666666667,0.5272527777777778,17.947648533208753,26.73145513067469,evening_suburb,2,13,2
243,409,2013-02-14 00:57:29,1847.64,15289.35,11.99,731.0,8.28,2013-02-14 00:57:29+00:00,2013-02-13 16:57:29-08:00,16,9.500385251096723,30.794,0.5132333333333333,18.510850005384277,26.82093280475226,evening_suburb,2,14,3
244,29,2013-02-21 00:20:02,1848.04,14615.24,12.15,682.0,7.91,2013-02-21 00:20:02+00:00,2013-02-20 16:20:02-08:00,16,9.081511675593722,30.800666666666665,0.5133444444444444,17.690873591555054,27.17884350106255,evening_suburb,2,21,3
245,341,2013-02-23 00:02:32,2311.31,17238.6,11.65,730.0,7.46,2013-02-23 00:02:32+00:00,2013-02-22 16:02:32-08:00,16,10.711596058011358,38.52183333333333,0.6420305555555555,16.683935001726677,26.060372575092895,evening_suburb,2,23,5
246,87,2013-02-26 00:03:26,1750.96,14314.05,11.79,591.0,8.17,2013-02-26 00:03:26+00:00,2013-02-25 16:03:26-08:00,16,8.894360421042167,29.182666666666666,0.48637777777777774,18.286938317124207,26.373544434364398,evening_suburb,2,26,1
247,264,2013-02-28 00:19:31,1953.51,15156.87,10.88,682.0,7.76,2013-02-28 00:19:31+00:00,2013-02-27 16:19:31-08:00,16,9.418065790945358,32.5585,0.5426416666666667,17.355957659496642,24.337927349099633,evening_suburb,2,28,3
