,index,StartTime,TotalTimeSeconds,DistanceMeters,MaximumSpeed,Calories,AverageSpeed,parsed,zoned,hour,Miles,Minutes,Trip_hours,average_mph,maximum_mph,leg_flag,month,day,weekday
237,196,2014-09-30 14:47:45,1563.28,14624.93,13.53,593.0,9.36,2014-09-30 14:47:45+00:00,2014-09-30 07:47:45-07:00,7,9.087532777411859,26.054666666666666,0.43424444444444443,20.927228646616534,30.265823256738788,morning_suburb,9,30,1
238,174,2014-10-01 14:48:38,1578.07,14638.97,12.43,633.0,9.28,2014-10-01 14:48:38+00:00,2014-10-01 07:48:38-07:00,7,9.096256850634422,26.301166666666667,0.43835277777777776,20.75099625636627,27.805187219605553,morning_suburb,10,1,2
239,180,2014-10-03 14:47:47,1614.46,14628.72,12.14,591.0,9.06,2014-10-03 14:47:47+00:00,2014-10-03 07:47:47-07:00,7,9.08988778008376,26.907666666666668,0.44846111111111114,20.26906582281477,27.156474082543156,morning_suburb,10,3,4
240,166,2014-10-06 14:50:06,1607.11,14645.83,13.16,613.0,9.11,2014-10-06 14:50:06+00:00,2014-10-06 07:50:06-07:00,7,9.100519467607839,26.785166666666665,0.4464194444444444,20.385580379307093,29.438154771521248,morning_suburb,10,6,0
241,32,2014-10-07 14:47:55,1605.88,14646.0,12.76,613.0,9.12,2014-10-07 14:47:55+00:00,2014-10-07 07:47:55-07:00,7,9.10062510097307,26.764666666666667,0.4460777777777778,20.401431217465223,28.543378030745526,morning_suburb,10,7,1
242,56,2014-10-08 14:48:35,1469.31,14638.46,13.89,631.0,9.96,2014-10-08 14:48:35+00:00,2014-10-08 07:48:35-07:00,7,9.09593995053873,24.4885,0.4081416666666666,22.286232191940048,31.07112232343694,morning_suburb,10,8,2
243,285,2014-10-09 14:48:12,1585.32,14615.71,12.43,601.0,9.22,2014-10-09 14:48:12+00:00,2014-10-09 07:48:12-07:00,7,9.081803720779947,26.422,0.4403666666666667,20.62327693765789,27.805187219605553,morning_suburb,10,9,3
244,230,2014-10-14 14:48:37,1629.18,14284.56,12.31,564.0,8.77,2014-10-14 14:48:37+00:00,2014-10-14 07:48:37-07:00,7,8.876036139038364,27.153000000000002,0.45255000000000006,19.613382253979367,27.536754197372836,morning_suburb,10,14,1
245,3,2014-10-16 14:48:11,1594.29,14645.15,14.13,595.0,9.19,2014-10-16 14:48:11+00:00,2014-10-16 07:48:11-07:00,7,9.100096934146917,26.5715,0.44285833333333335,20.548550742292118,31.607988367902372,morning_suburb,10,16,3
246,474,2014-10-17 14:48:23,1660.46,14645.24,11.75,588.0,8.82,2014-10-17 14:48:23+00:00,2014-10-17 07:48:23-07:00,7,9.100152857693216,27.674333333333333,0.46123888888888886,19.72980396257397,26.284066760286827,morning_suburb,10,17,4
247,210,2014-10-20 14:50:20,1638.04,14642.08,13.43,573.0,8.94,2014-10-20 14:50:20+00:00,2014-10-20 07:50:20-07:00,7,9.098189319845403,27.300666666666665,0.4550111111111111,19.995532191792297,30.04212907154486,morning_suburb,10,20,0
248,11,2014-10-21 14:48:08,1543.92,14640.72,13.16,624.0,9.48,2014-10-21 14:48:08+00:00,2014-10-21 07:48:08-07:00,7,9.097344252923559,25.732000000000003,0.42886666666666673,21.212523518397848,29.438154771521248,morning_suburb,10,21,1
249,263,2014-10-22 14:49:25,1571.28,14641.4,13.36,602.0,9.32,2014-10-22 14:49:25+00:00,2014-10-22 07:49:25-07:00,7,9.097766786384481,26.188,0.43646666666666667,20.844127355394413,29.885543141909107,morning_suburb,10,22,2
250,321,2014-10-24 14:48:01,1600.77,14614.51,12.39,603.0,9.13,2014-10-24 14:48:01+00:00,2014-10-24 07:48:01-07:00,7,9.081058073495967,26.6795,0.4446583333333333,20.422552312065744,27.715709545527982,morning_suburb,10,24,4
251,418,2014-11-11 15:47:15,1608.87,14637.14,13.01,620.0,9.1,2014-11-11 15:47:15+00:00,2014-11-11 07:47:15-08:00,7,9.095119738526353,26.8145,0.4469083333333333,20.351197460761203,29.10261349373035,morning_suburb,11,11,1
252,218,2014-11-12 15:50:05,1600.42,14616.04,12.9,618.0,9.13,2014-11-12 15:50:05+00:00,2014-11-12 07:50:05-08:00,7,9.082008773783043,26.67366666666667,0.44456111111111113,20.429157087276437,28.85654989001703,morning_suburb,11,12,2
253,168,2014-11-14 15:47:28,1595.88,14637.45,16.0,626.0,9.17,2014-11-14 15:47:28+00:00,2014-11-14 07:47:28-08:00,7,9.095312364074715,26.598000000000003,0.4433,20.517284827599177,35.79106963102887,morning_suburb,11,14,4
